Date,Category,Subcategory,NumUniqUsers,NumMessages,Sentiment,AvgResponseTime,BotChannel,Week
2017-12-24,Pricing Questions,Intent,94,104,0.57,97.58,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Not Defined,Intent,90,100,0.35,218.63,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Not Defined,Help,4,4,0.18,575.00,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Store Questions,Intent,144,165,0.33,411.67,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Live Agent Request,Intent,138,193,0.09,152.15,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Rewards,Intent,71,95,0.49,151.68,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Offers & Deals Question,Intent,213,242,0.54,223.37,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Kohl's Cash Question,Intent,3,3,0.27,983.67,FacebookMsgr,"Dec 18, 2017"
2017-12-24,App,Help,2,2,0.13,350.50,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Order Management,Help,1,1,0.30,512.00,FacebookMsgr,"Dec 18, 2017"
2017-12-24,Website Question,Help,1,1,0.43,616.00,FacebookMsgr,"Dec 18, 2017"
2017-12-25,Track Order,Intent,2321,3731,0.33,598.43,Web,"Dec 25, 2017"
2017-12-25,Track Order,Help,86,86,0.29,706.26,Web,"Dec 25, 2017"
2017-12-25,Live Agent Request,Intent,68,75,0.20,187.76,Web,"Dec 25, 2017"
2017-12-25,Live Agent Request,Help,5,5,0.28,628.20,Web,"Dec 25, 2017"
2017-12-25,Not Defined,Intent,308,348,0.19,292.04,Web,"Dec 25, 2017"
2017-12-25,Not Defined,Help,71,71,0.30,633.79,Web,"Dec 25, 2017"
2017-12-25,Offers & Deals Question,Intent,13,17,0.29,404.94,Web,"Dec 25, 2017"
2017-12-25,Pricing Questions,Intent,1,2,0.57,119.50,Web,"Dec 25, 2017"
2017-12-25,Pricing Questions,Help,14,14,0.26,689.36,Web,"Dec 25, 2017"
2017-12-25,Order Management,Help,68,68,0.27,607.56,Web,"Dec 25, 2017"
2017-12-25,Offers & Deals Question,Help,274,274,0.49,630.16,Web,"Dec 25, 2017"
2017-12-25,Rewards,Help,25,25,0.27,597.80,Web,"Dec 25, 2017"
2017-12-25,Kohl's Credit Card,Help,36,36,0.16,628.53,Web,"Dec 25, 2017"
2017-12-25,Returns,Help,328,328,0.17,565.72,Web,"Dec 25, 2017"
2017-12-25,Gift Cards,Help,81,81,0.53,588.47,Web,"Dec 25, 2017"
2017-12-25,Product Findability,Help,20,20,0.43,663.70,Web,"Dec 25, 2017"
2017-12-25,Product Integrity,Help,12,12,0.23,521.50,Web,"Dec 25, 2017"
2017-12-25,BOPUS,Help,11,11,0.36,525.91,Web,"Dec 25, 2017"
2017-12-25,Kohl's Cash Question,Help,24,24,0.21,697.25,Web,"Dec 25, 2017"
2017-12-25,Personal Information Update,Help,12,12,0.26,585.00,Web,"Dec 25, 2017"
2017-12-25,Rebates,Help,1,1,0.68,236.00,Web,"Dec 25, 2017"
2017-12-25,Website Question,Help,16,16,0.30,675.13,Web,"Dec 25, 2017"
2017-12-25,Shipping,Help,3,3,0.34,553.67,Web,"Dec 25, 2017"
2017-12-25,Password,Help,7,7,0.23,684.43,Web,"Dec 25, 2017"
2017-12-25,Store Questions,Help,1,1,0.23,1476.00,Web,"Dec 25, 2017"
2017-12-25,undefined,Help,8,8,0.31,571.75,Web,"Dec 25, 2017"
2017-12-25,Receipt,Help,2,2,0.36,544.50,Web,"Dec 25, 2017"
2017-12-25,Track Order,Intent,1287,1456,0.18,381.48,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Track Order,Help,1,1,0.20,786.00,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Store Questions,Intent,78,83,0.32,450.48,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Offers & Deals Question,Intent,164,189,0.55,221.72,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Not Defined,Intent,111,202,0.37,139.53,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Live Agent Request,Intent,82,120,0.12,140.95,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Rewards,Intent,61,171,0.51,136.58,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Pricing Questions,Intent,33,37,0.57,102.08,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Kohl's Cash Question,Intent,1,1,0.29,1004.00,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Returns,Help,2,2,0.34,596.00,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Offers & Deals Question,Help,1,1,0.19,517.00,FacebookMsgr,"Dec 25, 2017"
2017-12-25,App,Help,1,1,0.13,246.00,FacebookMsgr,"Dec 25, 2017"
2017-12-25,Password,Help,1,1,0.31,365.00,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Track Order,Intent,4573,7526,0.32,532.28,Web,"Dec 25, 2017"
2017-12-26,Track Order,Help,130,130,0.32,554.08,Web,"Dec 25, 2017"
2017-12-26,Live Agent Request,Intent,189,200,0.23,174.03,Web,"Dec 25, 2017"
2017-12-26,Live Agent Request,Help,11,11,0.28,592.18,Web,"Dec 25, 2017"
2017-12-26,Not Defined,Intent,641,704,0.17,192.77,Web,"Dec 25, 2017"
2017-12-26,Not Defined,Help,155,155,0.24,606.95,Web,"Dec 25, 2017"
2017-12-26,Pricing Questions,Intent,6,7,0.57,141.00,Web,"Dec 25, 2017"
2017-12-26,Pricing Questions,Help,14,14,0.26,489.00,Web,"Dec 25, 2017"
2017-12-26,Offers & Deals Question,Intent,23,27,0.26,526.26,Web,"Dec 25, 2017"
2017-12-26,Offers & Deals Question,Help,438,438,0.49,508.68,Web,"Dec 25, 2017"
2017-12-26,Returns,Help,859,859,0.16,468.48,Web,"Dec 25, 2017"
2017-12-26,Gift Cards,Help,116,116,0.54,535.66,Web,"Dec 25, 2017"
2017-12-26,Kohl's Credit Card,Help,112,112,0.17,548.31,Web,"Dec 25, 2017"
2017-12-26,Order Management,Help,160,160,0.29,543.82,Web,"Dec 25, 2017"
2017-12-26,Shipping,Help,14,14,0.21,497.00,Web,"Dec 25, 2017"
2017-12-26,BOPUS,Help,43,43,0.32,547.53,Web,"Dec 25, 2017"
2017-12-26,Website Question,Help,48,48,0.27,592.92,Web,"Dec 25, 2017"
2017-12-26,Rebates,Help,3,3,0.12,723.33,Web,"Dec 25, 2017"
2017-12-26,Product Integrity,Help,30,30,0.24,498.73,Web,"Dec 25, 2017"
2017-12-26,undefined,Help,12,12,0.31,500.17,Web,"Dec 25, 2017"
2017-12-26,Product Findability,Help,26,26,0.40,523.73,Web,"Dec 25, 2017"
2017-12-26,Rewards,Help,41,41,0.29,504.56,Web,"Dec 25, 2017"
2017-12-26,Kohl's Cash Question,Help,53,53,0.16,577.45,Web,"Dec 25, 2017"
2017-12-26,Personal Information Update,Help,14,14,0.31,562.07,Web,"Dec 25, 2017"
2017-12-26,App,Help,3,3,0.25,780.67,Web,"Dec 25, 2017"
2017-12-26,Password,Help,11,11,0.28,439.64,Web,"Dec 25, 2017"
2017-12-26,Receipt,Help,5,5,0.21,583.20,Web,"Dec 25, 2017"
2017-12-26,Store Questions,Help,2,2,0.30,627.50,Web,"Dec 25, 2017"
2017-12-26,Fradulent Activity,Help,2,2,0.42,432.50,Web,"Dec 25, 2017"
2017-12-26,Track Order,Intent,3322,4058,0.15,295.00,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Track Order,Help,5,5,0.31,524.80,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Rewards,Intent,72,93,0.49,185.84,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Not Defined,Intent,155,176,0.33,201.67,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Not Defined,Help,3,3,0.33,514.33,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Store Questions,Intent,114,119,0.32,345.51,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Live Agent Request,Intent,159,257,0.07,123.40,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Offers & Deals Question,Intent,212,249,0.54,217.94,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Pricing Questions,Intent,55,62,0.57,91.61,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Gift Cards,Intent,1,2,0.43,798.00,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Returns,Help,2,2,0.28,415.50,FacebookMsgr,"Dec 25, 2017"
2017-12-26,App,Help,1,1,0.13,362.00,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Order Management,Help,1,1,0.34,965.00,FacebookMsgr,"Dec 25, 2017"
2017-12-26,Shipping,Help,2,2,0.43,763.00,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Track Order,Intent,5270,9037,0.32,544.14,Web,"Dec 25, 2017"
2017-12-27,Track Order,Help,137,137,0.31,560.68,Web,"Dec 25, 2017"
2017-12-27,Live Agent Request,Intent,202,217,0.23,150.41,Web,"Dec 25, 2017"
2017-12-27,Live Agent Request,Help,6,6,0.33,372.00,Web,"Dec 25, 2017"
2017-12-27,Not Defined,Intent,627,692,0.17,209.29,Web,"Dec 25, 2017"
2017-12-27,Not Defined,Help,148,148,0.27,633.53,Web,"Dec 25, 2017"
2017-12-27,Offers & Deals Question,Intent,19,23,0.29,499.00,Web,"Dec 25, 2017"
2017-12-27,Pricing Questions,Intent,5,6,0.57,135.67,Web,"Dec 25, 2017"
2017-12-27,Pricing Questions,Help,8,8,0.34,590.75,Web,"Dec 25, 2017"
2017-12-27,Offers & Deals Question,Help,340,340,0.49,501.91,Web,"Dec 25, 2017"
2017-12-27,BOPUS,Help,38,38,0.26,535.08,Web,"Dec 25, 2017"
2017-12-27,Kohl's Credit Card,Help,131,131,0.17,617.98,Web,"Dec 25, 2017"
2017-12-27,Order Management,Help,131,131,0.32,558.66,Web,"Dec 25, 2017"
2017-12-27,Returns,Help,584,584,0.15,471.96,Web,"Dec 25, 2017"
2017-12-27,Personal Information Update,Help,15,15,0.28,527.67,Web,"Dec 25, 2017"
2017-12-27,Kohl's Cash Question,Help,62,62,0.18,679.50,Web,"Dec 25, 2017"
2017-12-27,Gift Cards,Help,81,81,0.52,536.26,Web,"Dec 25, 2017"
2017-12-27,App,Help,2,2,0.12,618.50,Web,"Dec 25, 2017"
2017-12-27,Website Question,Help,52,52,0.32,592.56,Web,"Dec 25, 2017"
2017-12-27,Rewards,Help,51,51,0.34,630.55,Web,"Dec 25, 2017"
2017-12-27,undefined,Help,11,11,0.28,437.36,Web,"Dec 25, 2017"
2017-12-27,HR,Help,5,5,0.30,470.00,Web,"Dec 25, 2017"
2017-12-27,Store Questions,Help,1,1,0.23,642.00,Web,"Dec 25, 2017"
2017-12-27,Product Integrity,Help,11,11,0.26,477.00,Web,"Dec 25, 2017"
2017-12-27,Product Findability,Help,19,19,0.36,503.00,Web,"Dec 25, 2017"
2017-12-27,Rebates,Help,2,2,0.32,367.50,Web,"Dec 25, 2017"
2017-12-27,Password,Help,12,12,0.32,684.92,Web,"Dec 25, 2017"
2017-12-27,Fradulent Activity,Help,1,1,0.18,863.00,Web,"Dec 25, 2017"
2017-12-27,Shipping,Help,3,3,0.28,454.00,Web,"Dec 25, 2017"
2017-12-27,Track Order,Intent,3995,5287,0.15,264.29,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Track Order,Help,2,2,0.33,385.00,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Not Defined,Intent,176,192,0.33,218.51,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Not Defined,Help,3,3,0.21,438.00,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Rewards,Intent,95,132,0.48,208.68,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Store Questions,Intent,100,105,0.34,338.47,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Offers & Deals Question,Intent,232,261,0.55,226.49,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Kohl's Cash Question,Intent,8,11,0.18,577.82,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Kohl's Cash Question,Help,2,2,0.09,312.00,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Live Agent Request,Intent,209,243,0.11,116.39,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Pricing Questions,Intent,95,112,0.57,97.19,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Gift Cards,Intent,1,2,0.04,681.00,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Product Integrity,Help,1,1,0.10,520.00,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Returns,Help,2,2,0.31,704.50,FacebookMsgr,"Dec 25, 2017"
2017-12-27,App,Help,3,3,0.13,281.67,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Kohl's Credit Card,Help,2,2,0.14,695.50,FacebookMsgr,"Dec 25, 2017"
2017-12-27,Order Management,Help,1,1,0.11,565.00,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Track Order,Intent,4524,7570,0.32,560.66,Web,"Dec 25, 2017"
2017-12-28,Track Order,Help,136,136,0.31,564.79,Web,"Dec 25, 2017"
2017-12-28,Live Agent Request,Intent,156,169,0.23,165.11,Web,"Dec 25, 2017"
2017-12-28,Live Agent Request,Help,9,9,0.35,582.11,Web,"Dec 25, 2017"
2017-12-28,Offers & Deals Question,Intent,20,21,0.29,438.10,Web,"Dec 25, 2017"
2017-12-28,Not Defined,Intent,566,628,0.16,214.43,Web,"Dec 25, 2017"
2017-12-28,Not Defined,Help,146,146,0.26,660.06,Web,"Dec 25, 2017"
2017-12-28,Pricing Questions,Intent,4,6,0.57,118.17,Web,"Dec 25, 2017"
2017-12-28,Pricing Questions,Help,17,17,0.31,582.76,Web,"Dec 25, 2017"
2017-12-28,Returns,Help,432,432,0.15,496.85,Web,"Dec 25, 2017"
2017-12-28,Offers & Deals Question,Help,245,245,0.48,546.72,Web,"Dec 25, 2017"
2017-12-28,Password,Help,5,5,0.31,652.80,Web,"Dec 25, 2017"
2017-12-28,BOPUS,Help,17,17,0.26,528.24,Web,"Dec 25, 2017"
2017-12-28,Kohl's Credit Card,Help,117,117,0.14,603.80,Web,"Dec 25, 2017"
2017-12-28,Order Management,Help,106,106,0.28,511.59,Web,"Dec 25, 2017"
2017-12-28,Rewards,Help,59,59,0.27,581.98,Web,"Dec 25, 2017"
2017-12-28,Gift Cards,Help,42,42,0.50,552.10,Web,"Dec 25, 2017"
2017-12-28,undefined,Help,12,12,0.38,497.67,Web,"Dec 25, 2017"
2017-12-28,Product Findability,Help,14,14,0.44,512.93,Web,"Dec 25, 2017"
2017-12-28,App,Help,3,3,0.34,751.67,Web,"Dec 25, 2017"
2017-12-28,Website Question,Help,36,36,0.27,640.36,Web,"Dec 25, 2017"
2017-12-28,Personal Information Update,Help,18,18,0.27,605.50,Web,"Dec 25, 2017"
2017-12-28,Kohl's Cash Question,Help,41,41,0.17,716.66,Web,"Dec 25, 2017"
2017-12-28,Product Integrity,Help,10,10,0.29,567.30,Web,"Dec 25, 2017"
2017-12-28,Shipping,Help,7,7,0.37,822.86,Web,"Dec 25, 2017"
2017-12-28,HR,Help,3,3,0.19,519.00,Web,"Dec 25, 2017"
2017-12-28,Receipt,Help,2,2,0.29,271.50,Web,"Dec 25, 2017"
2017-12-28,Fradulent Activity,Help,1,1,0.18,644.00,Web,"Dec 25, 2017"
2017-12-28,Live Agent Request,Intent,223,291,0.10,125.08,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Offers & Deals Question,Intent,316,358,0.55,228.43,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Track Order,Intent,3907,5086,0.15,259.83,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Not Defined,Intent,184,203,0.38,202.79,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Not Defined,Help,2,2,0.15,478.00,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Store Questions,Intent,132,147,0.32,391.29,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Kohl's Cash Question,Intent,1,2,0.05,757.00,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Kohl's Cash Question,Help,1,1,0.13,686.00,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Rewards,Intent,101,144,0.47,176.70,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Pricing Questions,Intent,124,137,0.57,108.02,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Pricing Questions,Help,2,2,0.08,726.50,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Gift Cards,Intent,1,1,0.26,290.00,FacebookMsgr,"Dec 25, 2017"
2017-12-28,App,Help,1,1,0.13,487.00,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Order Management,Help,2,2,0.10,520.50,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Kohl's Credit Card,Help,2,2,0.19,442.50,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Password,Help,2,2,0.25,1001.50,FacebookMsgr,"Dec 25, 2017"
2017-12-28,Returns,Help,2,2,0.24,627.50,FacebookMsgr,"Dec 25, 2017"
2017-12-28,BOPUS,Help,1,1,0.18,282.00,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Track Order,Intent,4144,7012,0.32,577.05,Web,"Dec 25, 2017"
2017-12-29,Track Order,Help,117,117,0.30,576.94,Web,"Dec 25, 2017"
2017-12-29,Not Defined,Intent,532,606,0.18,233.95,Web,"Dec 25, 2017"
2017-12-29,Not Defined,Help,120,120,0.24,666.13,Web,"Dec 25, 2017"
2017-12-29,Live Agent Request,Intent,140,156,0.23,232.62,Web,"Dec 25, 2017"
2017-12-29,Live Agent Request,Help,4,4,0.25,685.00,Web,"Dec 25, 2017"
2017-12-29,Offers & Deals Question,Intent,10,15,0.31,370.87,Web,"Dec 25, 2017"
2017-12-29,Pricing Questions,Intent,5,6,0.57,124.00,Web,"Dec 25, 2017"
2017-12-29,Pricing Questions,Help,13,13,0.31,675.62,Web,"Dec 25, 2017"
2017-12-29,Order Management,Help,95,95,0.32,611.25,Web,"Dec 25, 2017"
2017-12-29,Offers & Deals Question,Help,220,220,0.49,578.74,Web,"Dec 25, 2017"
2017-12-29,Returns,Help,374,374,0.15,563.26,Web,"Dec 25, 2017"
2017-12-29,Gift Cards,Help,43,43,0.50,608.58,Web,"Dec 25, 2017"
2017-12-29,undefined,Help,16,16,0.30,486.31,Web,"Dec 25, 2017"
2017-12-29,Kohl's Credit Card,Help,118,118,0.15,688.02,Web,"Dec 25, 2017"
2017-12-29,Product Findability,Help,10,10,0.36,564.60,Web,"Dec 25, 2017"
2017-12-29,BOPUS,Help,30,30,0.25,705.70,Web,"Dec 25, 2017"
2017-12-29,Password,Help,11,11,0.29,632.91,Web,"Dec 25, 2017"
2017-12-29,Website Question,Help,25,25,0.28,758.44,Web,"Dec 25, 2017"
2017-12-29,Rewards,Help,53,53,0.27,592.81,Web,"Dec 25, 2017"
2017-12-29,Personal Information Update,Help,14,14,0.26,556.29,Web,"Dec 25, 2017"
2017-12-29,Kohl's Cash Question,Help,37,37,0.17,687.38,Web,"Dec 25, 2017"
2017-12-29,Product Integrity,Help,10,10,0.32,488.50,Web,"Dec 25, 2017"
2017-12-29,App,Help,5,5,0.18,624.00,Web,"Dec 25, 2017"
2017-12-29,Shipping,Help,6,6,0.34,941.67,Web,"Dec 25, 2017"
2017-12-29,Receipt,Help,2,2,0.22,738.00,Web,"Dec 25, 2017"
2017-12-29,HR,Help,3,3,0.27,502.67,Web,"Dec 25, 2017"
2017-12-29,Rebates,Help,1,1,0.50,702.00,Web,"Dec 25, 2017"
2017-12-29,Store Questions,Intent,147,155,0.33,359.94,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Track Order,Intent,3815,5001,0.14,269.42,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Track Order,Help,6,6,0.21,847.17,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Live Agent Request,Intent,210,287,0.07,124.79,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Not Defined,Intent,167,202,0.41,189.36,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Rewards,Intent,120,179,0.43,237.85,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Pricing Questions,Intent,127,146,0.57,100.24,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Kohl's Cash Question,Intent,4,12,0.29,1371.08,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Offers & Deals Question,Intent,316,357,0.54,272.13,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Gift Cards,Intent,2,3,0.19,556.67,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Gift Cards,Help,1,1,0.17,395.00,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Returns,Help,2,2,0.34,334.00,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Product Integrity,Help,1,1,0.32,337.00,FacebookMsgr,"Dec 25, 2017"
2017-12-29,App,Help,3,3,0.13,356.67,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Shipping,Help,1,1,0.10,397.00,FacebookMsgr,"Dec 25, 2017"
2017-12-29,Order Management,Help,1,1,0.49,590.00,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Track Order,Intent,3503,5674,0.32,567.48,Web,"Dec 25, 2017"
2017-12-30,Track Order,Help,82,82,0.30,610.17,Web,"Dec 25, 2017"
2017-12-30,Not Defined,Intent,429,474,0.16,219.31,Web,"Dec 25, 2017"
2017-12-30,Not Defined,Help,111,111,0.26,667.12,Web,"Dec 25, 2017"
2017-12-30,Live Agent Request,Intent,110,119,0.22,184.25,Web,"Dec 25, 2017"
2017-12-30,Live Agent Request,Help,5,5,0.23,553.80,Web,"Dec 25, 2017"
2017-12-30,Pricing Questions,Intent,6,7,0.57,114.43,Web,"Dec 25, 2017"
2017-12-30,Pricing Questions,Help,14,14,0.33,517.50,Web,"Dec 25, 2017"
2017-12-30,Offers & Deals Question,Intent,13,20,0.31,414.00,Web,"Dec 25, 2017"
2017-12-30,Offers & Deals Question,Help,198,198,0.48,580.76,Web,"Dec 25, 2017"
2017-12-30,Returns,Help,383,383,0.15,535.70,Web,"Dec 25, 2017"
2017-12-30,Order Management,Help,109,109,0.28,573.64,Web,"Dec 25, 2017"
2017-12-30,Gift Cards,Help,54,54,0.46,591.06,Web,"Dec 25, 2017"
2017-12-30,Kohl's Cash Question,Help,42,42,0.15,670.69,Web,"Dec 25, 2017"
2017-12-30,Rewards,Help,53,53,0.27,528.25,Web,"Dec 25, 2017"
2017-12-30,BOPUS,Help,14,14,0.32,733.79,Web,"Dec 25, 2017"
2017-12-30,Shipping,Help,6,6,0.32,1016.33,Web,"Dec 25, 2017"
2017-12-30,Kohl's Credit Card,Help,107,107,0.16,729.21,Web,"Dec 25, 2017"
2017-12-30,Website Question,Help,17,17,0.30,647.24,Web,"Dec 25, 2017"
2017-12-30,Product Integrity,Help,15,15,0.26,500.53,Web,"Dec 25, 2017"
2017-12-30,Receipt,Help,3,3,0.23,569.33,Web,"Dec 25, 2017"
2017-12-30,Product Findability,Help,8,8,0.38,573.75,Web,"Dec 25, 2017"
2017-12-30,Password,Help,14,14,0.30,815.07,Web,"Dec 25, 2017"
2017-12-30,Credit Report,Help,1,1,0.21,425.00,Web,"Dec 25, 2017"
2017-12-30,HR,Help,4,4,0.20,623.25,Web,"Dec 25, 2017"
2017-12-30,undefined,Help,10,10,0.32,586.20,Web,"Dec 25, 2017"
2017-12-30,Store Questions,Help,2,2,0.25,726.50,Web,"Dec 25, 2017"
2017-12-30,Personal Information Update,Help,9,9,0.17,555.00,Web,"Dec 25, 2017"
2017-12-30,App,Help,5,5,0.21,556.20,Web,"Dec 25, 2017"
2017-12-30,Fradulent Activity,Help,1,1,0.00,154.00,Web,"Dec 25, 2017"
2017-12-30,Store Questions,Intent,142,161,0.34,325.07,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Offers & Deals Question,Intent,329,379,0.54,227.99,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Track Order,Intent,3436,4364,0.14,264.93,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Track Order,Help,3,3,0.18,543.00,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Not Defined,Intent,159,185,0.38,238.81,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Not Defined,Help,3,3,0.27,418.00,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Rewards,Intent,108,178,0.45,211.79,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Pricing Questions,Intent,143,155,0.57,99.41,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Kohl's Cash Question,Intent,3,4,0.13,561.00,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Live Agent Request,Intent,220,325,0.10,165.91,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Returns,Help,2,2,0.26,515.50,FacebookMsgr,"Dec 25, 2017"
2017-12-30,App,Help,3,3,0.13,349.67,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Order Management,Help,3,3,0.28,369.67,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Password,Help,1,1,0.28,405.00,FacebookMsgr,"Dec 25, 2017"
2017-12-30,Product Integrity,Help,1,1,0.09,464.00,FacebookMsgr,"Dec 25, 2017"
2017-12-31,Live Agent Request,Intent,102,111,0.21,157.28,Web,"Dec 25, 2017"
2017-12-31,Live Agent Request,Help,4,4,0.15,790.25,Web,"Dec 25, 2017"
2017-12-31,Not Defined,Intent,429,467,0.18,261.64,Web,"Dec 25, 2017"
2017-12-31,Not Defined,Help,108,108,0.23,673.00,Web,"Dec 25, 2017"
2017-12-31,Pricing Questions,Intent,2,2,0.57,124.50,Web,"Dec 25, 2017"
2017-12-31,Pricing Questions,Help,9,9,0.26,587.56,Web,"Dec 25, 2017"
2017-12-31,Track Order,Intent,2722,4268,0.32,591.20,Web,"Dec 25, 2017"
2017-12-31,Track Order,Help,79,79,0.31,626.11,Web,"Dec 25, 2017"
2017-12-31,Offers & Deals Question,Intent,10,12,0.30,548.42,Web,"Dec 25, 2017"
2017-12-31,Password,Help,8,8,0.27,648.50,Web,"Dec 25, 2017"
2017-12-31,Returns,Help,298,298,0.16,582.98,Web,"Dec 25, 2017"
2017-12-31,Rewards,Help,63,63,0.27,614.81,Web,"Dec 25, 2017"
2017-12-31,Order Management,Help,93,93,0.29,662.19,Web,"Dec 25, 2017"
2017-12-31,Kohl's Credit Card,Help,75,75,0.17,763.33,Web,"Dec 25, 2017"
2017-12-31,Product Findability,Help,17,17,0.39,568.65,Web,"Dec 25, 2017"
2017-12-31,Offers & Deals Question,Help,233,233,0.49,646.00,Web,"Dec 25, 2017"
2017-12-31,Gift Cards,Help,41,41,0.54,631.76,Web,"Dec 25, 2017"
2017-12-31,BOPUS,Help,30,30,0.28,786.07,Web,"Dec 25, 2017"
2017-12-31,App,Help,4,4,0.26,644.25,Web,"Dec 25, 2017"
2017-12-31,Website Question,Help,23,23,0.31,731.70,Web,"Dec 25, 2017"
2017-12-31,Personal Information Update,Help,8,8,0.24,576.38,Web,"Dec 25, 2017"
2017-12-31,Shipping,Help,5,5,0.17,646.20,Web,"Dec 25, 2017"
2017-12-31,undefined,Help,9,9,0.39,595.33,Web,"Dec 25, 2017"
2017-12-31,Kohl's Cash Question,Help,34,34,0.18,654.12,Web,"Dec 25, 2017"
2017-12-31,Rebates,Help,3,3,0.32,1075.33,Web,"Dec 25, 2017"
2017-12-31,Product Integrity,Help,9,9,0.32,464.11,Web,"Dec 25, 2017"
2017-12-31,Store Questions,Help,4,4,0.16,455.75,Web,"Dec 25, 2017"
2017-12-31,HR,Help,1,1,0.18,516.00,Web,"Dec 25, 2017"
2017-12-31,Receipt,Help,1,1,0.22,422.00,Web,"Dec 25, 2017"
